genres,first_release_date,name,slug,itad_id,release_price
"[5, 8, 32, 33]",2018-06-15,Brotherhood United,brotherhood-united,018d937f-24e9-7126-b704-7b2335d82ae3,4.99
"[31, 32]",2016-02-09,Firewatch,firewatch,018d937e-f52e-721f-a1f7-012ad9c06a8b,19.99
"[12, 15, 16, 32]",2023-10-05,Wargroove 2,wargroove-2,018d937f-6ee5-728e-aa87-4fe650a5c3be,19.99
"[8, 9, 31, 32]",2015-08-20,Trine 3: The Artifacts of Power,trine-3-the-artifacts-of-power,018d937f-0477-71e4-847b-806b2ea607c7,21.99
"[9, 13]",2020-03-25,Good Job!,good-job,018d937f-4032-71ff-84dc-14556099461c,19.99
"[5, 9, 31]",2013-02-05,Dead Space 3,dead-space-3,018d937e-efdc-72f3-8ab3-2dabf5d45062,33.44
[32],2016-03-15,Dynetzzle Extended,dynetzzle-extended,018d937f-1f14-72f4-a45b-d5cf8b2771f9,0.99
"[5, 32, 33]",2020-04-16,Galaxy Warfighter,galaxy-warfighter,018d937f-4026-7366-b000-c2c7576a1376,6.99
"[11, 15]",2009-07-28,East India Company,east-india-company,018d937f-1354-73b2-99cd-0c3087d54efc,9.99
"[9, 12, 13, 31]",2022-02-11,Not Tonight 2,not-tonight-2,018d937f-5ce7-7387-b140-b797b5c669c3,19.99
"[5, 9, 25, 32]",2019-04-18,God's Trigger,gods-trigger,018d937e-f485-7153-9b9c-8daae2a1eb8a,15.81
"[14, 32]",2019-06-26,Shadow Fencer Theatre,shadow-fencer-theatre,018d937f-3432-714b-8ade-4fe466214c39,14.99
"[2, 31, 32, 34]",2020-07-17,Necrobarista,necrobarista,018d937e-ea70-7041-974a-35e48ce75da7,19.99
"[12, 31, 32]",2018-02-09,Paradox Soul,paradox-soul,018d937f-15b8-721b-a14f-2e928323cf2e,4.99
"[5, 13, 32, 33]",2017-05-31,Iron Wings,iron-wings,018d937e-f974-70ad-bf6c-fd530690c64c,19.99
"[8, 9, 31]",2010-03-02,Alice in Wonderland,alice-in-wonderland,018d937f-15a4-721d-816b-5398a75061db,9.99
"[5, 32, 33]",2015-04-14,We Are Doomed,we-are-doomed,018d937f-0a1f-70fd-b16a-3fb2f9da916a,4
"[9, 12, 31, 32, 33]",2014-10-07,Pix the Cat,pix-the-cat,018d937f-21ed-72e6-ba22-9a60e4c0e285,11.31
"[13, 31, 32]",2015-08-28,Time Machine VR,time-machine-vr,018d937e-f9b6-73ce-aebc-c2fcb179672f,14.99
[31],2016-06-09,Tick's Tales,ticks-tales,018d937f-05af-7174-b9b0-427c9a86927f,7.99
"[11, 15]",2013-02-14,Impire,impire,018d937e-f9e1-7033-a076-2a8419009510,19.99
"[13, 30, 33]",2023-11-30,Pinball M,pinball-m,018d937f-730c-7162-b22a-575b3893f120,0
"[13, 15, 31]",2012-07-02,Legends of Pegasus,legends-of-pegasus,018d937f-0c97-7084-b53e-12c69560e087,39.99
[32],2014-07-04,Max Gentlemen,max-gentlemen,018d937e-fd56-72ae-9e35-4b43dd838a11,0
"[11, 13, 15]",2013-08-13,Europa Universalis IV,europa-universalis-iv,018d937f-07fc-72ed-8517-d8e24cb1eb22,39.99
"[2, 31, 32]",2016-10-06,Duke Grabowski: Mighty Swashbuckler,duke-grabowski-mighty-swashbuckler,018d937f-30e6-70af-ad43-a8b65257ad47,6.99
"[5, 8, 31]",2002-05-14,Duke Nukem: Manhattan Project,duke-nukem-manhattan-project,018d937f-0105-70c2-a20e-c5b0ffe89f92,5.99
"[15, 32]",2017-12-18,Puzzle Poker,puzzle-poker,018d937f-2dc3-71a7-9314-c4371ac4fce6,2.99
"[13, 15]",2019-12-11,Transport Fever 2,transport-fever-2,018d937f-2dae-7271-9f15-a908168a37d0,39.99
"[12, 31, 32]",2016-10-21,Sky Break,sky-break,018d937f-0436-730f-9c54-18ad6ee4c6a4,14.99
"[9, 13, 31, 32]",2016-01-04,Pony Island,pony-island,018d937f-2072-73fb-bb97-ac720e17b5e0,4.99
"[9, 32]",2012-06-13,Splice,splice,018d937f-05c0-716b-9abe-ad9fc9116069,9.99
"[7, 32]",2021-10-21,Unplugged,unplugged,018d937f-4b3c-71c3-be38-7ab7b26be723,2.99
"[31, 32]",2013-08-05,Doorways: Prelude,doorways-prelude,018d937f-2e82-720d-8995-197cfb54b172,9.99
"[15, 32]",2015-11-16,Conquest of Elysium 4,conquest-of-elysium-4,018d937e-f9b4-7144-a061-042e6f5c56d4,24.99
"[12, 13, 15, 34]",2015-07-27,Trillion: God of Destruction,trillion-god-of-destruction,018d937f-15c6-70bf-bae9-a634f169cb8c,29.99
[5],2004-05-05,Transformers,transformers,018d937f-30ef-707c-9544-f92b161d4a44,2
"[8, 31, 32, 33]",2019-06-13,PlataGO! Super Platform Game Maker,platago-super-platform-game-maker,018d937f-1acd-7214-bcc5-e95c2dfa36b2,4.99
"[12, 15, 32, 35]",2017-01-20,Card Quest,card-quest,018d937f-1cfb-71a9-8eac-d3d63140a56d,7.99
"[15, 32]",2017-11-28,It's Quiz Time,its-quiz-time,018d937e-ffb7-708a-8d79-cd163ef7ee3b,19.99
"[5, 15]",2020-12-24,Earth Defense Force: World Brothers,earth-defense-force-world-brothers,018d937f-504d-7247-b654-1a24bc73f2f5,59.99
"[5, 32]",2016-07-05,The Brookhaven Experiment,the-brookhaven-experiment,018d937f-1ceb-7054-a7cc-a5d05f0f3480,19.99
"[5, 9, 32, 33]",2021-05-07,Flowing Lights,flowing-lights,018d937e-fdb7-7232-a774-f2d9daa17d5b,9.99
"[31, 32]",2017-02-07,Phoning Home,phoning-home,018d937f-1377-73be-84a0-cc4e899b8d08,19.99
"[5, 32, 33]",2016-11-22,Donuts 'N' Justice,donuts-n-justice,018d937f-1646-7142-9d79-b4c15dc6be10,4.99
[13],2016-10-06,Industry Manager: Future Technologies,industry-manager-future-technologies,018d937f-122a-72a0-a580-470d4a72ed07,19.99
"[5, 33]",2021-07-29,B.ARK,bark,018d97a3-f21a-719f-8020-caa2d149c5ec,19.99
"[5, 13, 33]",2021-08-26,Green Phoenix,green-phoenix,018d937f-4eba-73a5-8eb7-010340d91c8f,3.99
"[8, 31, 32]",2015-12-10,FreezeME,freezeme,018d937f-00b3-7298-bae5-ceb507786db0,13.99
"[13, 14]",2022-04-29,Nintendo Switch Sports,nintendo-switch-sports,018d937f-5e0e-71d6-a8ac-f36fc1529e8d,39.99
"[12, 31, 32]",2004-10-01,Kult: Heretic Kingdoms,kult-heretic-kingdoms,018d937f-30f3-73e6-972c-840221187904,5.99
"[13, 15, 31]",2011-07-27,From Dust,from-dust,018d937e-f4ad-716c-a9b3-e87d89a20a53,14.99
"[9, 12, 15, 31, 32, 35]",2017-09-27,Darkest Hunters,darkest-hunters,018d937f-11ed-705b-adb9-f8ff24c4be5d,5.99
[9],2021-12-03,Big Brain Academy: Brain vs. Brain,big-brain-academy-brain-vs-brain,018d937f-55e5-7237-b350-74a168be0853,29.99
"[5, 8]",2022-09-09,Splatoon 3,splatoon-3,018d937f-5cf6-7181-90c1-43a5eb7d06f3,59.99
"[9, 26, 31, 33]",2022-11-10,Garfield: Lasagna Party,garfield-lasagna-party,018d937f-6698-72b8-9153-b3ac7269c52e,29.99
"[9, 31, 32]",2023-05-03,Super Dungeon Maker,super-dungeon-maker,018d937f-4ec3-7178-8bed-00f2e7f03fe9,14.99
"[12, 15, 32]",2012-10-23,Fallen Enchantress,fallen-enchantress,018d937e-fd4f-73f5-a485-422ffe04e838,39.99
"[12, 13, 15, 31, 32]",2020-04-17,Merchant of the Skies,merchant-of-the-skies,018d937f-067f-7149-b794-a214c62d5192,14.99
"[8, 9, 31, 32]",2021-04-08,In My Shadow,in-my-shadow,018d937f-47b9-719f-9621-3aa39a4d1a8a,0
"[12, 15, 25, 31]",2011-11-01,The Lord of the Rings: War in the North,the-lord-of-the-rings-war-in-the-north,018d937f-0410-73ea-bf3f-eead51b142de,29.99
[31],2012-11-13,LEGO The Lord of the Rings,lego-the-lord-of-the-rings,018d937f-0e87-7141-b3c6-3cdbe6c726ff,29.99
[10],2009-06-02,Fuel,fuel,018d937f-012d-71fb-85a9-d52a48c2209b,9.99
"[15, 35]",2022-10-18,Marvel Snap,marvel-snap,018d937f-6625-7045-adef-ea689bfd4faf,0
"[31, 32]",2023-08-24,Mediterranea Inferno,mediterranea-inferno,018d937f-6fe0-73d8-be64-94922626a476,14.99
"[11, 15, 25, 33]",2012-12-05,Guardians of Middle-earth,guardians-of-middle-earth,018d937e-f9b0-710d-8935-37e4f0a96416,19.99
"[2, 4, 13, 31, 32]",2023-05-04,Mia and the Dragon Princess,mia-and-the-dragon-princess,018d937f-6cdf-726d-8099-8763a6915f42,12.99
[5],2008-10-31,Legendary,legendary,018d937e-f98d-720c-b92d-e2d31fd30ffa,9.99
"[9, 13, 32]",2014-04-16,0rbitalis,0rbitalis,018d937e-fa42-713d-8fd0-ae1f2b258dbb,3.99
"[8, 12, 15, 31, 32]",2021-12-23,Scarf,scarf,018d937e-fd45-73bf-82f6-c244992ca72b,14.99
"[8, 31]",2021-10-06,Marsupilami: Hoobadventure,marsupilami-hoobadventure,018d937f-508d-724e-805e-ea48a0e172e1,24.99
"[12, 31]",2015-05-26,Magicka 2,magicka-2,018d937f-22a7-73ca-b653-7970ccbc2fc6,14.99
"[5, 7, 32]",2009-05-28,The Polynomial,the-polynomial,018d937e-f4e6-728c-9aae-aeb29bd50f88,6.99
"[12, 32]",2015-02-05,Trapped Dead: Lockdown,trapped-dead-lockdown,018d937f-2bbd-7040-a07a-d2c44af16927,19.99
"[12, 13, 15, 32]",2016-07-07,The Spatials: Galactology,the-spatials-galactology,018d937f-33e4-7047-9fe0-f24cfea3a48f,12.99
[33],2013-03-06,Dollar Dash,dollar-dash,018d937e-f545-7261-8deb-4868da020050,9.95
"[13, 14]",2003-09-28,Hunting Unlimited 2,hunting-unlimited-2,018d937f-43d1-7206-92d1-f146eaf7f3ba,9.99
"[11, 15]",2004-04-21,Besieger,besieger,018d937f-21f1-7254-bd0f-5bb72aa12185,4.95
"[8, 9, 31, 32]",2016-01-27,Super Mustache,super-mustache,018d937f-09c8-72d9-bb00-2428b47191f2,0.99
[10],2015-05-21,Carmageddon: Reincarnation,carmageddon-reincarnation,018d937f-0634-702a-8213-d3cff049d9b5,29.99
"[5, 24]",2004-06-15,Joint Operations: Typhoon Rising,joint-operations-typhoon-rising,018d937e-f85a-708a-a2a2-86aa419a437e,14.99
"[12, 32]",2019-05-10,Kurr Snaga,kurr-snaga,018d937f-1ec4-7327-8a2a-99c60bf6db0f,11.99
"[31, 32, 34]",2012-02-01,Analogue: A Hate Story,analogue-a-hate-story,018d937f-2607-71b2-b2db-0e2e837fe8fd,9.99
"[8, 9, 31]",2020-06-12,Little Orpheus,little-orpheus,018d937f-525a-71bf-a796-a2a62ad7117d,12.99
"[5, 31, 32]",2023-03-02,Patch Quest,patch-quest,018d937f-43e4-72b2-bff8-04b21a7b1ad3,14.99
"[31, 32, 34]",2013-07-01,Hate Plus,hate-plus,018d937f-2410-73f5-a5e0-fd54a99df26d,9.99
[15],2008-03-05,Spaceforce: Captains,spaceforce-captains,018d937f-1238-71b7-8903-b647f5e8ff71,9.99
"[2, 31]",2007-06-07,Nancy Drew: The White Wolf of Icicle Creek,nancy-drew-the-white-wolf-of-icicle-creek,018d937e-f96a-701b-b9ff-2dcc45c80f1b,6.99
"[32, 33]",2017-06-15,Rocket Wars,rocket-wars,018d937f-2649-721b-bf2e-b68df1ffc6cf,7.99
"[5, 31]",2004-08-27,Second Sight,second-sight,018d937f-35ee-7204-ad6c-ae2e2639119f,6.63
"[12, 13, 25, 31, 32]",2018-05-29,Moonlighter,moonlighter,018d937f-037b-72ec-bb12-226c3ec8334b,19.99
"[9, 10, 15]",2003-02-18,Apex,apex,018d937f-0fe0-7262-b4f9-cb0c7bfa5940,2.99
"[12, 15, 16, 31]",2014-08-07,Lost Dimension,lost-dimension,018d937f-32f6-72b6-ab35-2778c001da20,24.99
[10],2006-11-17,TrackMania United,trackmania-united,018d937f-0bd8-735e-82db-b0f5eee13823,19.99
"[8, 9, 12, 31, 32]",2018-04-26,Solo,solo,018d937f-211b-736b-a452-95483ec9ed84,14.99
"[10, 14]",2011-09-14,TrackMania 2: Canyon,trackmania-2-canyon,018d937f-07ea-7396-a705-05025bb1513e,19.95
"[5, 12, 31, 32]",2020-09-22,Rebel Galaxy Outlaw,rebel-galaxy-outlaw,018d937e-e9ab-70f4-bd05-1db79cec46d2,29.99
[13],2007-11-01,Steel Fury: Kharkov 1942,steel-fury-kharkov-1942,018d937f-13db-7324-bccc-d0397cfbb5e3,19.99
[12],2002-03-28,Might and Magic IX,might-and-magic-ix,018d937f-2045-7091-83a0-33837b91a661,9.99
"[12, 15, 31, 32, 33]",2017-03-27,Has-Been Heroes,has-been-heroes,018d937e-feb5-7147-adc2-67b8eed859ac,19.99
"[12, 15, 16, 32]",2015-10-26,Chaos Reborn,chaos-reborn,018d937f-32fc-72f0-a576-de7db6bee712,19.99
"[8, 9, 31, 32]",2015-08-21,In Between,in-between,018d937f-283a-7113-9d0f-ae944cf972c4,1.99
"[8, 9, 13, 31, 32]",2014-12-03,I am Bread,i-am-bread,018d937f-2042-702b-9b2e-0aa173515a51,9.99
[31],2012-01-18,Haunt,haunt,018d937f-5ab0-7303-8697-01e0f4bfbceb,2.99
"[5, 32, 33]",2017-07-11,Iron Crypticle,iron-crypticle,018d937e-f4a1-72c6-ae38-a1c62f676efd,9.99
"[5, 8, 31]",2009-05-19,Bionic Commando,bionic-commando,018d937f-2efc-72b2-8ae1-5f5423ab9ca2,9.99
"[14, 32, 33]",2022-12-22,Hyper Gunsport,hyper-gunsport,018d937f-6642-71e7-9da7-fbf243b256ac,24.99
"[11, 15]",2016-01-20,Homeworld: Deserts of Kharak,homeworld-deserts-of-kharak,018d937e-ea83-735b-b4f8-06f1050e5ef9,49.99
"[13, 15, 32]",2016-05-18,Duskers,duskers,018d937f-0fa2-7164-97e8-82ccae85beff,20
"[12, 25, 31, 32]",2014-01-29,Hero Siege,hero-siege,018d937e-f000-7045-b0ea-e5affccd28f4,5.99
"[2, 9, 31]",2004-12-31,Atlantis Evolution,atlantis-evolution,018d937e-fdcb-71a4-9818-b3e09f8f904a,14.99
"[12, 16, 24, 32]",2013-02-22,Sword of the Stars: The Pit,sword-of-the-stars-the-pit,018d937f-1adf-72c9-a3fe-bc36ec8e4e68,9.99
"[8, 25, 31, 32]",2016-09-20,Toy Odyssey: The Lost and Found,toy-odyssey-the-lost-and-found,018d937f-2940-7236-871c-cd617175820f,14.99
"[12, 31]",2011-08-30,The Baconing,the-baconing,018d937f-119e-7238-9079-f4307449144b,14.99
"[5, 9, 31]",2005-11-16,Condemned: Criminal Origins,condemned-criminal-origins,018d937e-f55f-735f-8a36-ef267a035893,14.95
[12],2017-07-29,Dragon Quest XI: Echoes of an Elusive Age,dragon-quest-xi-echoes-of-an-elusive-age,018d937f-0476-7326-9827-8affecfacfaf,59.99
"[2, 9, 31, 32]",2006-12-23,The Blackwell Legacy,the-blackwell-legacy,018d937e-ff1e-7227-8471-7da5e017b4f1,9.95
"[31, 34]",2015-04-09,XBlaze Lost: Memories,xblaze-lost-memories,018d937f-3111-7232-aabc-494827e73037,19.99
"[5, 12, 13, 15, 24]",2013-07-17,Breach & Clear,breach-and-clear,018d937e-f05f-73fd-b695-5203e125cd43,14.99
"[11, 12, 15]",2017-12-07,SpellForce 3,spellforce-3,018d937e-f82c-709d-8abc-50a1509fac65,49.99
"[4, 25]",2017-02-13,For Honor,for-honor,018d937e-ea45-71c7-84fa-91cf40cca4de,59.99
"[12, 25, 31, 32]",2010-09-20,DeathSpank: Thongs of Virtue,deathspank-thongs-of-virtue,018d937f-3290-7126-a277-2c3bf310fd61,14.99
"[12, 31, 34]",2023-10-31,Little Goody Two Shoes,little-goody-two-shoes,018d937f-74ed-71be-8f12-bca1cf5eabe6,19.99
"[31, 32]",2017-06-01,Block Survival: Legend of the Lost Islands,block-survival-legend-of-the-lost-islands,018d937f-1555-729f-a7c1-c1b7b94f546f,9.99
"[9, 31]",2007-06-12,Dream Chronicles,dream-chronicles,018d937f-061a-7121-8c33-1a33325ef914,14.63
"[11, 15, 32]",2011-04-08,Anomaly: Warzone Earth,anomaly-warzone-earth,018d937f-32b7-7241-a4d8-4d114bb5d5ab,9.99
"[9, 13]",2006-04-14,flOw,flow,018d937f-0be1-73bd-9f20-5935f08946e5,0
"[9, 32]",2015-06-02,Sparkle Unleashed,sparkle-unleashed,018d937f-1174-71ec-a6fb-1da41273744a,6.99
"[13, 31, 32]",2019-02-27,Tech Support: Error Unknown,tech-support-error-unknown,018d937f-30e3-72cb-bcaa-a227da897e7f,9.99
"[11, 13, 15, 24, 32]",2017-07-14,Ultimate General: Civil War,ultimate-general-civil-war,018d937f-327e-7016-8c06-01455bd417e5,29.99
"[12, 13, 31, 32]",2016-01-20,Crashlands,crashlands,018d937e-ff5d-7135-be87-118b7727091e,14.99
"[9, 14, 32]",2015-12-09,Baseball Riot,baseball-riot,018d937f-220d-7015-a4a5-10d648f12dec,4.99
"[8, 10, 31]",2002-04-15,Blender Bros.,blender-bros,018d937f-45d4-70d0-90f4-9553e5581add,10.99
"[13, 32]",2019-09-30,We Met in May,we-met-in-may,018d937f-0103-7012-b01e-ee344d395ade,4.99
"[5, 15, 31, 32]",2017-06-20,Cryptark,cryptark,018d937f-29c4-71ef-9ccf-f48040c77c0e,14.99
"[12, 13, 15, 31, 32]",2022-07-28,Bear & Breakfast,bear-and-breakfast,018d937f-462b-7333-952f-1fdd1f5ec98e,19.99
"[5, 31]",2010-10-19,Vanquish,vanquish,018d937f-0bd1-726f-87ea-0e5450d67481,19.43
"[11, 13, 15]",2012-04-10,Naval War: Arctic Circle,naval-war-arctic-circle,018d937f-086a-70ba-b3a1-bd2e6e3414bc,19.95
"[8, 9, 31, 32]",2014-06-10,Munin,munin,018d937e-eff0-7068-a990-95ba37b308b5,9.99
"[5, 24, 31]",2017-03-06,Tom Clancy's Ghost Recon: Wildlands,tom-clancys-ghost-recon-wildlands,018d937e-f06b-7284-bf6c-c4e440623880,59.99
"[31, 32]",2019-10-29,Afterparty,afterparty,018d937f-1c7b-718f-86bd-626f859833e2,19.99
"[13, 15]",2018-01-26,Railway Empire,railway-empire,018d937f-11f7-7304-b2af-2fe48e079b75,49.99
"[11, 15]",2017-09-28,Total War: Warhammer II,total-war-warhammer-ii,018d937f-19bf-7267-b295-082ae0d3557e,59.99
"[12, 13, 31, 32]",2023-04-25,Roots of Pacha,roots-of-pacha,018d937f-4217-72ca-b8ff-d10cbd96d6f5,24.99
"[8, 12, 31, 32]",2021-06-21,Ender Lilies: Quietus of the Knights,ender-lilies-quietus-of-the-knights,018d937f-47be-72d3-9b00-ae43b947c3b0,19.99
"[10, 14]",2012-11-15,Sonic & All-Stars Racing Transformed,sonic-all-stars-racing-transformed,018d937f-24a2-733f-9e34-7b1518b3ed13,29.99
"[11, 15, 24, 32]",2011-12-19,Kingdom Rush,kingdom-rush,018d937e-f84c-71c7-8687-85b3add80147,9.99
"[12, 13, 31, 32, 34]",2017-10-26,Simulacra,simulacra,018d937f-29b2-7319-b98d-753bac087592,4.99
"[8, 9, 31, 32]",2024-07-18,SCHiM,schim,018d937f-4b1d-72e0-a81e-bc55194c0ce2,24.99
"[8, 31, 32]",2018-03-09,The True Slime King,the-true-slime-king,018d937f-153f-7220-8adc-39ac4ff112b9,20
"[2, 9, 31, 32, 33]",2024-04-30,Tales from Candleforth,tales-from-candleforth,018d937f-6f05-7085-b171-6fe0a85def93,11.99
"[5, 9]",2012-02-16,Binary Domain,binary-domain,018d937f-298b-716b-a1f4-e921d1f9ce93,39.95
[34],2006-02-24,Muv-Luv Alternative,muv-luv-alternative,018d937f-24de-729d-a675-f9c23ed74c03,39.99
"[10, 14, 32]",2018-07-13,All-Star Fruit Racing,all-star-fruit-racing,018d937f-2d78-73ff-b0f2-20f788edbadf,14.99
"[8, 9, 31, 32]",2015-11-03,Poncho,poncho,018d937f-1261-7127-a946-a1ffac708b0d,14.99
"[12, 13, 15, 31, 32]",2020-12-04,Suzerain,suzerain,018d937f-3ccf-7153-987c-67210851abe9,14.99
"[9, 12, 31]",2014-06-03,Murdered: Soul Suspect,murdered-soul-suspect,018d937f-1c48-723d-b039-de2aef384b3f,49.99
"[10, 13, 14, 32, 33]",2021-07-08,Crash Drive 3,crash-drive-3,018d937f-5208-7220-ab19-057afc589529,19.99
"[8, 32, 33]",2013-11-05,Gentlemen!,gentlemen,018d937f-25f8-713d-8988-03a0b265c04e,9.99
"[12, 25, 31]",2021-03-26,Monster Hunter Rise,monster-hunter-rise,018d937f-4cef-73ec-ad65-759f7ae219ea,59.99
"[2, 9, 15, 31]",2015-10-13,Goosebumps: The Game,goosebumps-the-game,018d937e-fddd-7225-85d5-263693ba9f70,19.99
"[5, 8, 31]",2017-03-03,Blaster Master Zero,blaster-master-zero,018d937f-2ba9-72ce-bc95-2e2a6ea438f2,9.99
"[12, 31]",2022-05-17,Outward: Definitive Edition,outward-definitive-edition,018d937f-5fc6-727c-8870-fec9c88cf429,39.99
"[12, 31, 32]",2020-03-03,Hypergalactic Psychic Table Tennis 3000,hypergalactic-psychic-table-tennis-3000,018d937f-3e2d-7208-98c4-4a11749dfc54,1.99
"[25, 32, 33]",2022-06-16,Teenage Mutant Ninja Turtles: Shredder's Revenge,teenage-mutant-ninja-turtles-shredders-revenge,018d937f-4ce3-73f6-8d3e-0726e8a19b0a,24.99
"[13, 15, 32]",2019-01-29,PC Building Simulator,pc-building-simulator,018d937f-1c56-72f8-a7a5-0259e53fffd2,19.99
"[8, 31, 32]",2018-01-25,Celeste,celeste,018d937f-1382-7004-b65b-e6adfce11377,19.99
"[5, 12]",2018-11-14,Fallout 76,fallout-76,018d937e-f886-70e0-a872-4970e8bd9503,59.99
"[13, 15, 16]",2016-10-20,Sid Meier's Civilization VI,sid-meiers-civilization-vi,018d937e-f81a-7288-868c-49236397885a,59.99
"[12, 15, 35]",2022-02-17,Voice of Cards: The Forsaken Maiden,voice-of-cards-the-forsaken-maiden,018d937f-5ccc-71ac-aad6-6910705bdcb7,29.99
"[4, 15, 31]",2010-10-15,Naruto Shippuden: Ultimate Ninja Storm 2,naruto-shippuden-ultimate-ninja-storm-2,018d937f-29d5-7242-806a-0984bd250163,19.16
"[31, 32]",2017-05-30,Perception,perception,018d937e-fd6f-70ae-ba14-b33ba157873d,22.99
"[9, 25, 31]",2013-09-30,LEGO Marvel Super Heroes,lego-marvel-super-heroes,018d937f-03ce-7273-bed7-1987b3781f27,29.99
"[4, 5, 32]",2016-07-26,Chambara,chambara,018d937e-ea05-702c-b5e8-17a1276053d4,6.99
"[12, 25, 32]",2016-02-19,Herolike,herolike,018d937f-2036-7120-8cdb-4893e643cc42,7.99
"[10, 13, 14]",2021-09-02,WRC 10,wrc-10,018d937f-550e-70b9-8a50-3c27120f3ccd,49.99
"[8, 31, 33]",2024-04-23,Lunar Lander Beyond,lunar-lander-beyond,018d937f-7344-73fe-997b-3b99f0de0335,29.99
"[5, 9, 15, 32, 33]",2012-09-11,Transcripted,transcripted,018d937f-1314-7049-bf32-3b738a3a0a78,9.99
"[5, 7, 31, 32]",2022-05-11,Soundfall,soundfall,018d937f-5daf-71e0-a4a3-1102da820022,29.99
"[12, 13, 31]",2023-09-08,Fae Farm,fae-farm,018d937f-6ecf-710d-8ca0-69b8479bd5f2,59.99
"[9, 31, 32]",2019-05-24,Dollhouse,dollhouse,018d937f-198b-70cc-bc7b-36ae2aab6304,0
"[5, 32, 33]",2017-05-09,Strafe,strafe,018d937f-0e2e-7222-b494-194f135092ed,19.96
"[13, 15, 16, 24, 31, 32]",2015-06-01,Massive Chalice,massive-chalice,018d937f-15c1-734f-a4b2-01145f4ebe59,19.99
"[10, 32, 33]",2018-05-21,Slipstream,slipstream,018d937f-1f22-7024-b37a-b8b809191096,9.99
"[12, 13, 15, 31, 35]",2022-11-18,Reigns: Three Kingdoms,reigns-three-kingdoms,018d937f-7996-7001-9279-52b5473f83e4,3.27
"[8, 12, 31, 32]",2022-11-03,Ghost Song,ghost-song,018d937f-2bed-7336-84bd-fb5e75869d1e,15
"[13, 14, 31, 32]",2020-10-15,Alpaca Ball: Allstars,alpaca-ball-allstars,018d937f-43e4-72b2-bff8-04b216738bde,19.99
"[9, 12, 31, 32]",2018-06-12,Lust for Darkness,lust-for-darkness,018d937f-0871-7176-8ef4-f0f9d1cfb2c0,14.99
"[4, 25, 32, 33]",2019-04-15,One Finger Death Punch 2,one-finger-death-punch-2,018d937e-f558-71de-ac04-2057a1569e16,7.99
"[5, 32, 33]",2020-08-13,Moose Life,moose-life,018d937f-45da-735e-a172-e9811590dd71,6.99
"[31, 32]",2020-02-19,The Suicide of Rachel Foster,the-suicide-of-rachel-foster,018d937f-3c4a-70e4-8396-37b4a5349840,17.99
"[8, 9, 31, 32]",2020-10-08,Adventures of Chris,adventures-of-chris,018d954c-7b31-72ce-b388-b682a2f7e1ca,14.99
"[5, 12, 13, 15, 31, 32]",2021-10-14,The Riftbreaker,the-riftbreaker,018d937f-00dc-703f-9bed-929ca6538b0f,29.99
"[5, 31]",2023-08-22,Immortals of Aveum,immortals-of-aveum,018d937f-6cc3-7049-99ec-ec3cd61cd0f4,59.99
"[12, 25, 31, 32]",2023-03-10,Bleak Faith: Forsaken,bleak-faith-forsaken,018d937f-50b9-72fa-bf1e-9ce4d8019be1,29.99
"[10, 14]",2020-07-10,NASCAR Heat 5,nascar-heat-5,018d937f-425b-734d-a0bd-b1fa06a6cf70,49.99
"[9, 31, 32]",2020-08-27,The Last Campfire,the-last-campfire,018d937f-35ec-72c5-bcd5-044b9aa959aa,14.99
"[9, 15, 33]",2015-08-19,Pac-Man 256,pac-man-256,018d937f-132e-73d3-8834-854175b9444e,5.66
"[9, 31, 32]",2024-04-09,Botany Manor,botany-manor,018d937f-6ee7-7261-93d8-0a6c485a5515,22.49
"[31, 32]",2023-08-29,Under the Waves,under-the-waves,018d937f-5c62-73a3-bf85-3dce4bd5eb04,29.99
"[8, 9, 25, 26, 31]",2011-06-14,Alice: Madness Returns,alice-madness-returns,018d937f-00c1-7390-be64-ac2849da681e,29.99
"[13, 14]",2010-09-28,FIFA Soccer 11,fifa-soccer-11,018d937e-f009-725c-b868-8c25d437129f,19.99
"[12, 25, 32]",2015-09-18,Earth's Dawn,earths-dawn,018d937f-0f95-7237-86f5-897bf8fc2832,29.99
"[31, 32]",2024-05-16,Read Only Memories: Neurodiver,read-only-memories-neurodiver,018d937f-42ca-7234-909b-5b0a774fe052,14.99
"[25, 31, 32]",2023-04-13,Hunt the Night,hunt-the-night,018d937f-51c9-7202-9752-975d3bd02f84,19.99
"[4, 9, 12, 15, 31, 32]",2023-04-18,Desktop Dungeons: Rewind,desktop-dungeons-rewind,018d937f-6bbc-712b-a177-b205c53fab61,19.99
"[5, 10, 31]",2010-08-24,Mafia II,mafia-ii,018d937f-043a-7142-b8ca-953d04cc4793,29.99
"[5, 13, 14, 15, 24, 32]",2010-08-11,Monday Night Combat,monday-night-combat,018d937f-1f2b-736b-95ab-0e48f2104ef3,9.99
"[5, 25, 31]",2016-12-06,Dead Rising 4,dead-rising-4,018d937f-3095-71c8-8f83-52e4870a240e,59.99
"[15, 26, 32]",2015-06-30,Quiplash,quiplash,018d937f-084c-705b-b1e9-14f3959b00da,0
"[12, 16, 31]",2020-01-16,Yakuza: Like a Dragon,yakuza-like-a-dragon,018d937f-4263-733b-b061-5d1945668bdd,59.99
"[12, 15, 16, 24, 31]",2019-07-17,Gloomhaven,gloomhaven,018d937f-1f18-7333-9b1d-26f49959b785,24.99
